OG	Name.AAUR	Sociality.AAUR	antTPM.AAUR	headTPM.AAUR	dufTPM.AAUR	abdTPM.AAUR	Name.APUR	Sociality.APUR	antTPM.APUR	headTPM.APUR	dufTPM.APUR	abdTPM.APUR	Name.LCAL	Sociality.LCAL	antTPM.LCAL	headTPM.LCAL	dufTPM.LCAL	abdTPM.LCAL	Name.LFIG	Sociality.LFIG	antTPM.LFIG	headTPM.LFIG	dufTPM.LFIG	abdTPM.LFIG	Name.LLEU	Sociality.LLEU	antTPM.LLEU	headTPM.LLEU	dufTPM.LLEU	abdTPM.LLEU	Name.LMAR	Sociality.LMAR	antTPM.LMAR	headTPM.LMAR	dufTPM.LMAR	abdTPM.LMAR	Name.LPAU	Sociality.LPAU	antTPM.LPAU	headTPM.LPAU	dufTPM.LPAU	abdTPM.LPAU	Name.LVIE	Sociality.LVIE	antTPM.LVIE	headTPM.LVIE	dufTPM.LVIE	abdTPM.LVIE	TPMmax.8sp	TPMmax.4social	TPMmax.4solitary	tau.8sp4tissues	tau.4soc4tissues	tau.4sol4tissues
OG_17697	AAUR_02637-RA	soc	116.1123	57.845	116.297	116.5407	APUR_06534-RA	sol	201.6695	18.4701	129.7945	58.0748	LCAL_00800-RA	soc	117.1243	71.034	5.1348	109.7093	LFIG_05687-RA	sol	123.2527	46.4751	9.1476	47.5897	LLEU_05439-RA	sol	183.1153	81.8537	0.5409	62.7716	LMAR_05746-RB	soc	46.9868	47.0671	15.8145	98.8995	LPAU_09723-RA	soc	167.9236	141.7549	8.5156	164.7681	LVIE_00737-RA	sol	232.5781	50.3358	7.0942	143.9403	232.5781	167.9236	232.5781	0.6441	0.5103	0.6663
OG_11946	AAUR_12519-RA	soc	49.8155	36.3487	31.3732	47.1779	APUR_04134-RA	sol	67.1753	63.1105	46.6551	65.4806	LCAL_07116-RA	soc	53.2061	45.7212	79.1144	53.647	LFIG_04558-RA	sol	29.2079	25.5571	87.3165	54.77	LLEU_06617-RA	sol	43.2708	36.4391	73.2333	67.0032	LMAR_02117-RA	soc	35.7911	15.8045	95.9623	31.6523	LPAU_09291-RB	soc	44.9085	29.9535	35.1822	38.6621	LVIE_01720-RA	sol	45.0767	37.1307	73.587	29.099	95.9623	95.9623	87.3165	0.505	0.5635	0.4222
OG_14229	AAUR_12191-RA	soc	87.0856	82.069	56.7186	64.4575	APUR_00457-RA	sol	77.1595	72.5179	59.4913	47.9739	LCAL_08020-RA	soc	100.9976	88.141	76.6947	53.6799	LFIG_08180-RA	sol	99.1709	86.1689	41.0751	50.9397	LLEU_00865-RA	sol	99.9734	63.2155	112.5455	77.9651	LMAR_10002-RA	soc	81.9028	60.385	39.9961	50.5862	LPAU_04098-RA	soc	71.9286	68.1875	30.8991	45.4059	LVIE_07993-RA	sol	85.9627	76.1005	29.3509	69.7357	112.5455	100.9976	112.5455	0.3993	0.3676	0.3858
OG_11736	AAUR_08374-RA	soc	20.0457	16.1478	17.7481	16.83	APUR_11056-RB	sol	27.5645	15.8914	20.3933	19.1605	LCAL_00196-RA	soc	27.9822	17.8361	13.075	17.5526	LFIG_10118-RA	sol	16.5759	12.5211	21.7836	11.6468	LLEU_10674-RA	sol	46.0185	17.7948	36.8815	21.0903	LMAR_04166-RA	soc	29.8456	25.5461	20.1764	21.7796	LPAU_04877-RA	soc	16.6337	15.2239	12.5962	15.6893	LVIE_08276-RA	sol	23.7733	19.3391	24.0075	14.5415	46.0185	29.8456	46.0185	0.574	0.386	0.5611
OG_16812	AAUR_07577-RB	soc	22.0326	8.222	11.1381	8.1335	APUR_00341-RD	sol	22.5263	6.2376	8.8597	7.6182	LCAL_02657-RC	soc	18.0322	3.363	3.97	4.0397	LFIG_03015-RB	sol	22.1944	6.248	9.7012	6.575	LLEU_02180-RC	sol	20.5669	7.0673	4.7818	4.0279	LMAR_10730-RA	soc	11.3518	4.4455	15.7036	3.1892	LPAU_00646-RE	soc	17.0782	4.7284	5.0479	7.2547	LVIE_09019-RB	sol	25.0684	5.344	6.879	4.7578	25.0684	22.0326	25.0684	0.6254	0.6197	0.6187
OG_12560	AAUR_00531-RA	soc	209.313	55.3784	46.4842	36.4154	APUR_08104-RA	sol	135.433	71.6885	67.8179	61.628	LCAL_05756-RA	soc	110.5625	80.8769	107.698	76.9186	LFIG_04035-RA	sol	174.2943	90.168	134.0915	100.4216	LLEU_00085-RA	sol	164.1839	98.4879	32.7544	65.1185	LMAR_08114-RA	soc	157.4067	78.6274	92.077	97.4076	LPAU_03808-RA	soc	109.1772	55.6614	62.6009	54.8819	LVIE_10404-RB	sol	79.4593	70.5711	83.2401	63.815	209.313	209.313	174.2943	0.5815	0.6107	0.4955
OG_11289	AAUR_13303-RA	soc	96.125	57.8924	35.7312	61.5226	APUR_02900-RA	sol	35.9719	33.0926	16.7792	30.8832	LCAL_03244-RA	soc	41.0834	55.944	9.511	71.0316	LFIG_07544-RA	sol	49.1168	96.0381	31.1562	55.7064	LLEU_06103-RA	sol	34.9875	55.6614	14.2537	42.4092	LMAR_07370-RA	soc	43.2904	117.7769	33.277	168.2906	LPAU_07454-RA	soc	30.0606	18.0437	10.0028	24.409	LVIE_04442-RA	sol	48.0691	31.6214	47.8536	26.8971	168.2906	168.2906	96.0381	0.74	0.7204	0.6151
OG_15989	AAUR_06622-RA	soc	31.3465	20.3245	16.9233	18.9952	APUR_04099-RA	sol	17.7654	18.6959	20.0287	15.6225	LCAL_07550-RA	soc	10.9622	9.997	6.3971	9.6626	LFIG_04783-RA	sol	15.6608	13.1271	7.368	15.8776	LLEU_06677-RA	sol	11.7088	8.0392	9.0455	14.2848	LMAR_01892-RA	soc	15.6544	11.1815	11.2657	13.5205	LPAU_09526-RA	soc	7.2994	7.9277	7.209	7.7332	LVIE_01949-RA	sol	14.46	8.2672	10.3996	13.2371	31.3465	31.3465	20.0287	0.6001	0.6277	0.3557
OG_15103	AAUR_02864-RA	soc	2.4411	1.913	0.1694	0.9086	APUR_06328-RA	sol	4.5028	1.7701	0.1147	0.974	LCAL_00565-RA	soc	2.9298	1.4152	0.2056	0.5303	LFIG_05167-RA	sol	2.9586	0.5972	0.2326	1.7786	LLEU_05180-RA	sol	3.55	2.181	0.3286	0.4209	LMAR_01725-RA	soc	1.8051	2.0663	0.7965	0.667	LPAU_10246-RA	soc	2.2229	2.6771	1.129	4.1727	LVIE_09472-RA	sol	13.2971	1.3427	0.6411	0.3662	13.2971	4.1727	13.2971	0.884	0.6505	0.8909
OG_19330	AAUR_04597-RA	soc	4.1923	4.9349	0.5624	3.4931	APUR_00886-RA	sol	6.8793	6.5828	2.1146	0.6682	LCAL_02516-RA	soc	5.8583	6.1373	4.3303	4.9509	LFIG_02862-RA	sol	7.3521	3.363	6.313	3.7914	LLEU_02211-RA	sol	5.3409	4.5125	3.9128	7.8355	LMAR_02923-RA	soc	10.647	5.1789	3.4716	4.7325	LPAU_00496-RA	soc	13.4888	9.0986	9.8216	6.1128	LVIE_08884-RA	sol	4.2754	3.8091	0.893	3.9246	13.4888	13.4888	7.8355	0.6291	0.5872	0.4577
OG_13484	AAUR_08947-RA	soc	58.1275	123.8551	76.6281	109.9782	APUR_07757-RA	sol	38.4768	82.4176	66.1654	85.5684	LCAL_10527-RA	soc	56.1965	87.4699	66.0599	95.3321	LFIG_07134-RA	sol	65.3689	86.6956	93.9289	137.4887	LLEU_08313-RA	sol	47.415	109.2963	102.4277	152.4967	LMAR_08623-RA	soc	71.3832	81.2444	128.4043	118.2768	LPAU_10818-RA	soc	66.9376	83.6263	165.5648	105.3229	LVIE_09596-RA	sol	67.1449	75.1991	99.8721	113.0373	165.5648	165.5648	152.4967	0.4638	0.4649	0.4446
OG_14081	AAUR_11126-RA	soc	27.3023	8.7787	3.0187	14.8608	APUR_10555-RA	sol	16.91	9.7405	3.5236	13.5696	LCAL_09073-RA	soc	8.4288	4.8598	52.4987	4.3757	LFIG_09820-RA	sol	3.8943	1.2148	3.3884	0.3868	LLEU_09398-RA	sol	12.0175	3.3926	1.2574	4.0147	LMAR_11051-RA	soc	8.9019	10.4554	2.0504	4.5466	LPAU_08346-RA	soc	22.4216	6.068	4.5414	3.6853	LVIE_12539-RA	sol	9.1839	0.8527	1.2763	3.5312	52.4987	52.4987	16.91	0.8633	0.8295	0.7191
OG_14880	AAUR_06975-RA	soc	19.4667	19.2554	12.2956	24.0801	APUR_09275-RA	sol	18.1759	15.939	9.5036	21.76	LCAL_06754-RA	soc	37.8246	21.7206	21.899	30.8181	LFIG_00220-RA	sol	25.9113	26.551	23.7915	25.4139	LLEU_01135-RA	sol	24.0712	24.1948	12.7778	22.3055	LMAR_06066-RA	soc	27.5899	29.3361	31.3732	28.1798	LPAU_01822-RA	soc	34.5679	25.8434	31.607	27.6585	LVIE_11291-RA	sol	19.801	21.8639	16.9514	25.2499	37.8246	37.8246	26.551	0.386	0.3202	0.2274
OG_17624	AAUR_12602-RA	soc	42.3149	54.8794	35.0758	41.2721	APUR_05407-RA	sol	52.4904	64.3783	62.2608	53.6799	LCAL_01681-RA	soc	47.7098	78.5035	63.4434	65.4143	LFIG_02099-RA	sol	29.7609	69.3223	47.279	39.38	LLEU_02908-RA	sol	34.026	65.8175	50.7138	41.2218	LMAR_07711-RA	soc	43.4602	95.8841	58.5279	78.1535	LPAU_05864-RA	soc	51.6091	63.8373	55.3933	49.9332	LVIE_05036-RA	sol	49.3916	69.4078	66.1654	59.9385	95.8841	95.8841	69.4078	0.4332	0.4232	0.2452
OG_17684	AAUR_07194-RA	soc	155.5306	100.6043	163.6806	121.7564	APUR_09112-RA	sol	123.0218	67.639	144.2112	89.8863	LCAL_10873-RA	soc	108.901	77.6622	134.0915	90.9253	LFIG_00296-RA	sol	60.953	55.2028	87.595	52.9763	LLEU_07699-RA	sol	76.173	63.3967	156.4132	101.3254	LMAR_09734-RA	soc	73.468	69.6018	54.4245	73.9019	LPAU_01713-RA	soc	99.9734	72.1322	78.6145	81.0317	LVIE_11384-RA	sol	60.1468	44.8211	74.4294	43.7905	163.6806	163.6806	156.4132	0.4689	0.4328	0.5117
OG_12699	AAUR_00844-RA	soc	14.5787	11.4688	6.1198	6.3585	APUR_03088-RA	sol	17.2359	15.4136	9.6948	6.9422	LCAL_05671-RA	soc	23.1239	16.2251	11.7881	10.8883	LFIG_11234-RA	sol	16.8773	8.2119	13.2396	7.7839	LLEU_00196-RA	sol	26.3642	12.1337	15.6978	17.0565	LMAR_01365-RA	soc	27.4857	20.8048	10.8276	13.3421	LPAU_03278-RA	soc	20.6674	11.3558	8.9488	8.0073	LVIE_10586-RA	sol	17.6802	10.6259	4.7164	9.02	27.4857	27.4857	26.3642	0.5268	0.5282	0.5389
OG_10379	AAUR_02645-RA	soc	12.4279	18.6283	17.8685	23.5847	APUR_06527-RA	sol	74.168	559.0782	37.0417	117.3712	LCAL_00809-RA	soc	30.2755	40.132	18.524	33.0535	LFIG_05678-RA	sol	73.3924	280.3485	18.8826	96.917	LLEU_05446-RA	sol	91.5023	474.0594	41.6912	108.9744	LMAR_05739-RA	soc	40.3923	307.5932	15.5432	113.9785	LPAU_09732-RA	soc	46.2907	267.7638	9.9668	84.1996	LVIE_00744-RA	sol	116.0598	383.9647	13.6713	111.0915	559.0782	307.5932	559.0782	0.82	0.8325	0.7568
OG_16643	AAUR_04635-RA	soc	19.3554	17.0899	16.9736	15.0142	APUR_00925-RA	sol	26.4435	19.3007	27.2719	15.4352	LCAL_02088-RA	soc	24.7244	19.4828	20.3556	15.3233	LFIG_02433-RA	sol	22.5756	17.3866	18.4017	16.036	LLEU_02620-RA	sol	22.3808	15.6982	23.7384	17.3814	LMAR_03345-RA	soc	26.4989	20.5737	18.1022	17.8684	LPAU_00071-RA	soc	23.5512	22.4185	18.824	17.5272	LVIE_09193-RA	sol	27.9091	21.2606	14.766	16.8779	27.9091	26.4989	27.9091	0.2965	0.2775	0.2954
OG_10845	AAUR_07986-RA	soc	19.9104	10.4082	2.0738	9.4083	APUR_06777-RA	sol	72.9686	14.8259	2.4385	15.2381	LCAL_08474-RA	soc	13.4679	8.3773	0.2961	4.4047	LFIG_11648-RA	sol	20.8832	8.7285	0.5055	5.0685	LLEU_07424-RA	sol	13.2262	6.6231	0.1809	8.1079	LMAR_02622-RA	soc	18.9756	23.5628	0.3254	10.298	LPAU_11728-RA	soc	8.7392	6.0153	2.4813	5.542	LVIE_02276-RA	sol	3.1126	11.3905	2.3214	8.4326	72.9686	23.5628	72.9686	0.8827	0.6584	0.8894
OG_10349	AAUR_03360-RA	soc	18.8532	11.7284	0.0532	0.7352	APUR_04573-RA	sol	12.105	6.1242	0.0336	0.3004	LCAL_01575-RA	soc	15.7972	1.7298	0.2491	0.1206	LFIG_02156-RA	sol	20.9193	8.8701	0.0653	0.3324	LLEU_03560-RA	sol	18.8952	17.9057	0.3316	0.2018	LMAR_07658-RA	soc	7.828	9.5797	0.149	0.2945	LPAU_05742-RA	soc	12.6074	3.2009	0.0125	0.2543	LVIE_11948-RA	sol	10.8759	4.1913	0	0.0084	20.9193	18.8532	20.9193	0.748	0.7725	0.7443
OG_16785	AAUR_07498-RA	soc	4.6839	8.3191	3.6345	6.2376	APUR_00539-RA	sol	10.6634	12.5211	12.3107	9.6666	LCAL_07923-RA	soc	14.4692	16.6472	10.8949	9.5581	LFIG_08084-RA	sol	13.2262	13.1205	3.7676	11.0672	LLEU_10341-RA	sol	15.9017	10.9537	5.2254	15.4553	LMAR_03785-RA	soc	20.8243	19.6804	2.0738	18.3492	LPAU_04204-RA	soc	9.9212	11.7852	10.5425	7.7294	LVIE_07902-RA	sol	8.8206	7.3999	5.0265	8.444	20.8243	20.8243	15.9017	0.5072	0.5053	0.3809
OG_14929	AAUR_07093-RA	soc	195.1348	124.5455	175.7554	166.6642	APUR_09322-RA	sol	173.6962	124.6913	126.2612	142.178	LCAL_06836-RA	soc	159.5846	141.8907	248.6262	141.169	LFIG_00486-RA	sol	165.4353	127.3912	163.6806	141.7753	LLEU_01241-RA	sol	201.2567	134.5737	249.9465	136.0679	LMAR_09740-RA	soc	152.7784	141.6039	182.7971	172.0226	LPAU_02268-RA	soc	162.3443	182.0125	273.7759	174.7743	LVIE_11245-RA	sol	172.017	150.0351	219.5709	151.6939	273.7759	273.7759	249.9465	0.3989	0.3859	0.3784
OG_15526	AAUR_05822-RA	soc	9.8422	19.2262	30.161	34.6579	APUR_02842-RA	sol	10.3794	17.3711	27.3402	23.8926	LCAL_03117-RA	soc	11.1748	17.0134	28.0801	19.2665	LFIG_07422-RA	sol	18.7312	34.7	23.5921	25.4725	LLEU_06354-RA	sol	22.4135	26.6676	25.9954	19.5157	LMAR_09163-RA	soc	7.1366	6.6919	29.3643	11.8236	LPAU_07597-RA	soc	22.3657	19.7544	24.8469	14.2848	LVIE_09935-RA	sol	22.9491	27.8545	61.0963	30.2941	61.0963	34.6579	61.0963	0.65	0.4787	0.6103
OG_11745	AAUR_08473-RB	soc	19.1503	4.9042	4.9562	21.1833	APUR_10661-RA	sol	26.2072	8.5101	9.2864	57.4132	LCAL_09256-RA	soc	23.2753	6.6313	8.3029	14.9209	LFIG_09665-RA	sol	14.8249	7.1454	11.5127	6.8968	LLEU_09145-RA	sol	22.9378	5.1435	1.2362	8.0073	LMAR_08686-RA	soc	13.6608	6.2134	6.7044	12.8912	LPAU_08110-RA	soc	26.4057	8.1687	10.7522	16.9345	LVIE_04938-RA	sol	26.5057	5.0763	9.0658	4.4687	57.4132	26.4057	57.4132	0.7911	0.549	0.8063
OG_11563	AAUR_02469-RA	soc	5.3683	2.8441	3.8897	2.4408	APUR_01885-RA	sol	6.7432	4.336	3.3139	4.7384	LCAL_04976-RB	soc	8.064	1.1708	5.3719	1.8836	LFIG_06544-RB	sol	12.6999	6.1706	9.8701	7.8723	LLEU_04391-RC	sol	5.4049	3.0982	5.5008	5.1421	LMAR_10534-RB	soc	6.183	2.1023	3.6913	2.3485	LPAU_01374-RB	soc	7.0522	3.0013	7.48	3.8291	LVIE_00527-RC	sol	4.5865	2.0832	2.954	3.1289	12.6999	8.064	12.6999	0.6402	0.5151	0.6066
OG_14976	AAUR_07245-RA	soc	21.7561	16.8918	15.7325	12.7113	APUR_09318-RA	sol	18.7048	11.5921	6.733	9.373	LCAL_06501-RA	soc	15.1513	8.4353	11.1675	7.6127	LFIG_00741-RA	sol	17.1527	8.7787	12.2553	8.4326	LLEU_07864-RA	sol	17.9598	14.0682	12.1505	10.5847	LMAR_11616-RA	soc	9.319	8.7042	12.1805	6.5249	LPAU_02081-RA	soc	14.6969	15.2152	12.5872	10.2024	LVIE_10888-RA	sol	11.9592	11.8215	15.2209	10.59	21.7561	21.7561	18.7048	0.4447	0.4572	0.3632
OG_18789	AAUR_07778-RA	soc	441.8469	794.9007	600.9569	948.6461	APUR_00763-RA	sol	424.6325	794.9007	1995.8664	937.3389	LCAL_07693-RA	soc	544.9096	1010.4836	1734.8949	1408.0193	LFIG_07845-RA	sol	590.8602	764.7926	881.9755	1166.7138	LLEU_10444-RA	sol	477.6437	764.7926	1828.9694	1348.2867	LMAR_03549-RA	soc	1119.9771	1206.4009	1006.4867	1466.6082	LPAU_04455-RA	soc	613.2995	848.1141	2282.268	1283.7438	LVIE_07754-RA	sol	428.5411	605.662	612.0808	1166.7138	2282.268	2282.268	1995.8664	0.5785	0.561	0.5727
OG_12969	AAUR_03903-RA	soc	95.8712	108.5589	191.1357	153.9117	APUR_10268-RA	sol	46.415	87.5411	63.4852	130.5005	LCAL_04453-RA	soc	135.7705	301.7201	166.9493	329.8694	LFIG_01135-RA	sol	34.1146	76.1005	170.9021	81.0977	LLEU_01734-RA	sol	118.8942	125.5626	68.1256	149.5436	LMAR_04393-RA	soc	76.7668	89.4624	24.0317	167.5871	LPAU_02917-RA	soc	71.4294	87.5965	106.9079	177.0165	LVIE_07322-RA	sol	71.8624	110.5271	78.1713	107.8801	329.8694	329.8694	170.9021	0.6601	0.605	0.4735
OG_18336	AAUR_03867-RA	soc	17.0275	30.5615	31.1989	29.6371	APUR_10231-RA	sol	19.6304	36.9865	18.6912	36.6106	LCAL_04496-RA	soc	15.0754	32.1644	26.8776	32.1694	LFIG_01180-RA	sol	13.5765	39.5582	18.0205	27.3415	LLEU_01776-RA	sol	36.4357	32.434	22.1693	30.5501	LMAR_04353-RA	soc	16.4005	17.8726	30.3992	24.2252	LPAU_02871-RA	soc	19.0139	31.4341	17.8888	17.9566	LVIE_07366-RA	sol	17.8149	31.8925	20.2896	35.0099	39.5582	32.1694	39.5582	0.3579	0.2586	0.3302
OG_13475	AAUR_08932-RA	soc	11.8649	8.4071	0.772	4.7578	APUR_07774-RA	sol	6.0976	5.1594	1.2792	5.0617	LCAL_08702-RA	soc	9.456	12.7716	6.9533	10.4196	LFIG_08990-RA	sol	3.4704	4.2855	3.3695	6.0415	LLEU_08814-RA	sol	1.6216	2.1624	3.5236	19.9815	LMAR_06719-RA	soc	7.4694	8.6167	1.1571	7.8187	LPAU_08544-RA	soc	5.4892	5.946	4.5016	6.8459	LVIE_00040-RA	sol	2.8814	2.8131	2.9241	13.3702	19.9815	12.7716	19.9815	0.7138	0.4755	0.7863
OG_14396	AAUR_08206-RA	soc	4.7787	7.7698	2.048	3.1082	APUR_06669-RA	sol	5.5308	8.766	0.4218	2.4211	LCAL_08433-RB	soc	11.3117	10.5777	5.0113	7.6458	LFIG_08558-RB	sol	10.9167	9.1364	9.0844	8.602	LLEU_07383-RA	sol	13.8974	10.9834	2.7849	3.7162	LMAR_02581-RB	soc	12.6619	13.0835	1.7689	7.4808	LPAU_11683-RA	soc	10.4782	17.9807	2.7861	14.0518	LVIE_02326-RA	sol	5.8782	10.8931	3.1645	5.8915	17.9807	17.9807	13.8974	0.5934	0.5752	0.529
OG_11151	AAUR_13008-RA	soc	783.6866	1339.4495	909.4883	1338.7248	APUR_09272-RA	sol	788.4872	1240.7997	4936.1263	1231.5568	LCAL_06757-RA	soc	913.2788	819.1325	2494.7168	1231.5568	LFIG_01358-RA	sol	35.0374	33.9228	22.9073	115.5884	LLEU_07807-RA	sol	513.4072	648.1048	2332.7971	1361.6583	LMAR_06069-RA	soc	1114.8218	975.2753	846.2805	1218.6047	LPAU_01819-RA	soc	876.509	1221.704	3465.1033	1823.0767	LVIE_11200-RA	sol	304.7795	563.8233	600.9569	894.0198	4936.1263	3465.1033	4936.1263	0.7905	0.6555	0.8557
OG_10775	AAUR_04603-RA	soc	30.7471	29.375	31.7148	33.7295	APUR_00891-RA	sol	43.4824	56.5	53.037	48.8451	LCAL_02521-RA	soc	59.7848	78.6274	88.5831	80.1239	LFIG_02870-RA	sol	47.982	39.5863	60.274	52.3959	LLEU_02205-RA	sol	52.406	65.7138	98.7315	74.6018	LMAR_02916-RA	soc	110.7795	100.6778	55.2757	120.4851	LPAU_00501-RA	soc	65.7618	82.5587	73.4234	71.9201	LVIE_08889-RA	sol	50.641	48.3736	41.6912	65.3641	120.4851	120.4851	98.7315	0.4933	0.4505	0.4592
OG_12801	AAUR_03528-RA	soc	103.456	181.403	174.529	121.0416	APUR_09873-RA	sol	78.2892	65.6536	96.418	65.3641	LCAL_04617-RA	soc	105.7616	98.3696	81.5896	78.6903	LFIG_00642-RA	sol	80.4091	75.0688	92.8467	79.437	LLEU_01365-RA	sol	107.6573	171.5635	179.0713	111.845	LMAR_05208-RA	soc	78.2892	98.9939	97.6785	83.8232	LPAU_02733-RA	soc	73.9102	65.7674	72.9336	63.2511	LVIE_06449-RA	sol	45.6924	67.5195	58.7334	62.5249	181.403	181.403	179.0713	0.4957	0.4862	0.5313
OG_16048	AAUR_12263-RA	soc	9.9753	7.7203	0.392	0.9933	APUR_08040-RA	sol	9.8521	13.3474	0.264	7.859	LCAL_09023-RA	soc	1.6008	7.1797	0.7018	1.6352	LFIG_09318-RA	sol	4.0864	0.6035	5.3282	0.1585	LLEU_08769-RA	sol	10.7942	10.5777	0.3981	3.2151	LMAR_06578-RA	soc	6.1556	2.5949	14.3943	1.015	LPAU_08884-RA	soc	2.7498	1.7033	0.0883	0.5868	LVIE_05924-RA	sol	3.3617	1.7581	0.8474	0.4055	14.3943	14.3943	13.3474	0.7357	0.7912	0.7028
OG_11569	AAUR_04159-RA	soc	0.1228	7.1633	0.0868	13.8728	APUR_01449-RA	sol	0.0258	3.0568	0.3363	6.3295	LCAL_02370-RA	soc	0.0432	15.7111	0.7254	16.5553	LFIG_02714-RA	sol	0.1047	4.3943	0	4.2032	LLEU_02404-RA	sol	0.1853	10.7091	0.2422	26.1642	LMAR_03066-RA	soc	0.1294	14.7686	1.3472	38.0218	LPAU_00352-RA	soc	0.1362	3.9099	0	10.2636	LVIE_08485-RA	sol	0.0856	14.7208	0.1038	11.0086	38.0218	38.0218	26.1642	0.8587	0.8513	0.8586
OG_18305	AAUR_00704-RA	soc	34.6354	35.0766	51.9743	31.417	APUR_03247-RA	sol	25.1486	23.2767	32.3719	26.4291	LCAL_06150-RA	soc	27.6484	24.6028	38.0578	30.5149	LFIG_03611-RA	sol	27.7246	33.2338	25.7878	30.7646	LLEU_00709-RA	sol	20.721	26.6816	34.279	27.0639	LMAR_08208-RA	soc	23.0931	13.425	26.9691	15.5342	LPAU_03367-RA	soc	28.6202	29.7229	37.4956	26.9494	LVIE_10312-RA	sol	32.041	28.6814	34.9226	37.564	51.9743	51.9743	37.564	0.4473	0.4564	0.2384
OG_11124	AAUR_09217-RA	soc	38.5657	32.8668	9.2717	18.9484	APUR_07692-RB	sol	40.4464	38.9324	34.279	19.6952	LCAL_08845-RB	soc	28.6614	25.008	22.082	15.6102	LFIG_09143-RA	sol	30.4238	33.0272	17.0181	30.6572	LLEU_08929-RB	sol	20.8997	13.0448	16.3881	22.4373	LMAR_06769-RB	soc	39.9523	23.3402	12.7832	11.6182	LPAU_08695-RA	soc	31.1361	35.5941	20.6461	21.1756	LVIE_09419-RA	sol	10.3969	12.47	5.1054	21.0757	40.4464	39.9523	40.4464	0.4313	0.4205	0.4629
OG_15522	AAUR_05806-RA	soc	20.1387	11.83	16.235	15.1344	APUR_02824-RA	sol	9.7973	5.1878	11.6096	6.8195	LCAL_02913-RA	soc	17.7851	9.3893	7.781	8.785	LFIG_07194-RA	sol	14.0883	6.2376	5.6495	6.5077	LLEU_06372-RA	sol	12.5179	9.7764	7.6321	12.1509	LMAR_07138-RA	soc	16.9409	12.5735	4.3483	12.9462	LPAU_07755-RA	soc	18.7902	15.6434	9.8449	11.7818	LVIE_04239-RA	sol	11.6131	11.1815	3.97	13.5347	20.1387	20.1387	14.0883	0.4585	0.3717	0.365
OG_13720	AAUR_01032-RA	soc	12.86	19.5759	18.9577	24.7898	APUR_04613-RA	sol	18.298	24.9123	35.9209	29.0834	LCAL_01058-RA	soc	14.1742	17.3245	26.8885	23.6856	LFIG_01770-RA	sol	13.9087	19.0381	20.2293	30.9345	LLEU_08569-RA	sol	13.541	19.0962	19.6782	41.3504	LMAR_00346-RA	soc	23.7316	20.1099	24.5155	27.2648	LPAU_05969-RA	soc	15.0493	13.2654	28.4618	21.6624	LVIE_02778-RA	sol	10.0245	12.2887	12.2872	19.3929	41.3504	28.4618	41.3504	0.5078	0.2883	0.5185
OG_13293	AAUR_08751-RA	soc	6.3654	3.0063	5.1681	4.9059	APUR_10892-RA	sol	7.2813	2.7748	7.48	2.7834	LCAL_09093-RA	soc	11.1148	4.6496	2.8334	7.0666	LFIG_09800-RA	sol	12.3534	3.8156	5.308	6.712	LLEU_09028-RA	sol	8.6197	6.1608	4.5515	9.4117	LMAR_11031-RA	soc	5.7021	2.244	11.1778	3.219	LPAU_08365-RA	soc	6.5583	6.6748	6.3839	9.6718	LVIE_04916-RA	sol	15.2201	3.8996	8.281	6.7917	15.2201	11.1778	15.2201	0.591	0.4897	0.5785
OG_16677	AAUR_04686-RA	soc	249.5766	183.2881	378.9282	206.8625	APUR_01184-RA	sol	207.4462	179.0109	210.2608	226.8257	LCAL_02544-RA	soc	205.3091	193.0537	240.9735	262.0235	LFIG_02893-RA	sol	213.5406	159.581	316.3843	205.6849	LLEU_02747-RA	sol	163.9898	183.564	227.1126	241.1339	LMAR_02891-RA	soc	142.6381	228.1104	210.2608	191.548	LPAU_00521-RA	soc	313.7701	241.2191	629.0138	307.593	LVIE_08912-RA	sol	206.6525	191.6591	236.6276	252.8588	629.0138	629.0138	316.3843	0.6422	0.6232	0.3455
OG_11091	AAUR_03608-RA	soc	5.4773	8.3437	12.4072	15.8859	APUR_10051-RA	sol	11.0988	11.8215	9.9726	12.9874	LCAL_04544-RA	soc	9.9512	17.9434	12.2828	20.3978	LFIG_01233-RA	sol	9	8.8231	32.8697	7.3333	LLEU_01340-RA	sol	9.4325	10.6015	3.585	10.9311	LMAR_04665-RA	soc	18.7561	21.9506	15.1356	18.9013	LPAU_02819-RA	soc	21.3101	8.6167	12.7832	12.6975	LVIE_07417-RA	sol	10.8237	9.2469	10.746	11.5128	32.8697	21.9506	32.8697	0.6263	0.3595	0.7
OG_11968	AAUR_12175-RA	soc	38.0644	28.1654	16.401	15.261	APUR_00307-RA	sol	38.6254	33.6793	38.699	24.8673	LCAL_02068-RA	soc	22.0972	16.963	15.9775	14.6903	LFIG_02409-RA	sol	34.6354	44.873	24.0497	41.4907	LLEU_02638-RA	sol	27.2491	27.3414	27.0527	21.8119	LMAR_03365-RA	soc	27.9822	17.4189	23.7915	16.464	LPAU_00047-RA	soc	19.0928	23.0784	16.0399	16.7648	LVIE_08424-RA	sol	50.1366	41.9646	25.6244	46.3151	50.1366	38.0644	50.1366	0.4682	0.4918	0.3374
